Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),AT (°C),RH (%),WS (m/s),TOT-RF (mm),SR (W/mt2),hour,day,month,month_name,day_of_week,is_weekend,season,time_of_day,station,SI_PM2.5,SI_PM10,SI_SO2,SI_CO,SI_Ozone,AQI,AQI_Category
2025-06-10 09:00:00,33.56,95.76,6.0,41.32,0.21,1.72,0.04,41.58,44.72,0.84,0.0,268.86,9,10,6,Jun,Tuesday,False,Monsoon,Morning,bhu_iesd,56.81,95.84,52.62,10.5,1.72,95.84,Satisfactory
2025-06-10 10:00:00,26.24,95.08,6.26,34.71,0.19,8.47,0.04,42.4,42.59,0.66,0.0,285.88,10,10,6,Jun,Tuesday,False,Monsoon,Morning,bhu_iesd,43.73,95.18,43.39,9.5,8.47,95.18,Satisfactory
2025-06-10 11:00:00,27.78,73.5,6.52,15.93,0.18,11.15,0.04,42.58,40.87,0.74,0.0,276.76,11,10,6,Jun,Tuesday,False,Monsoon,Morning,bhu_iesd,46.3,74.03,19.91,9.0,11.15,74.03,Satisfactory
2025-06-10 12:00:00,27.98,67.53,6.42,11.54,0.16,15.93,0.03,43.04,39.39,0.79,0.0,219.96,12,10,6,Jun,Tuesday,False,Monsoon,Afternoon,bhu_iesd,46.63,68.18,14.42,8.0,15.93,68.18,Satisfactory
2025-06-10 13:00:00,22.34,55.25,6.56,5.88,0.15,17.26,0.03,43.1,38.54,0.87,0.0,194.88,13,10,6,Jun,Tuesday,False,Monsoon,Afternoon,bhu_iesd,37.23,56.14,7.35,7.5,17.26,56.14,Satisfactory
2025-06-10 14:00:00,25.24,50.48,6.56,1.04,0.13,20.62,0.03,42.27,38.38,0.66,0.0,109.02,14,10,6,Jun,Tuesday,False,Monsoon,Afternoon,bhu_iesd,42.07,51.47,1.3,6.5,20.62,51.47,Satisfactory
2025-06-10 15:00:00,21.33,46.34,6.55,27.38,0.12,22.53,0.03,41.45,38.46,0.65,0.0,38.12,15,10,6,Jun,Tuesday,False,Monsoon,Afternoon,bhu_iesd,35.55,46.34,34.23,6.0,22.53,46.34,Good
2025-06-10 16:00:00,21.06,42.45,6.55,26.17,0.09,22.42,0.02,40.65,38.77,0.53,0.0,19.84,16,10,6,Jun,Tuesday,False,Monsoon,Afternoon,bhu_iesd,35.1,42.45,32.71,4.5,22.42,42.45,Good
2025-06-10 17:00:00,18.3,38.5,6.58,25.06,0.08,29.87,0.02,39.98,38.87,0.55,0.0,8.92,17,10,6,Jun,Tuesday,False,Monsoon,Evening,bhu_iesd,30.5,38.5,31.32,4.0,29.87,38.5,Good
2025-06-10 18:00:00,17.92,41.37,6.58,23.84,0.11,32.86,0.02,39.03,39.84,0.48,0.0,0.72,18,10,6,Jun,Tuesday,False,Monsoon,Evening,bhu_iesd,29.87,41.37,29.8,5.5,32.86,41.37,Good
2025-06-10 19:00:00,20.03,49.3,6.54,22.86,0.16,18.73,0.03,37.97,42.48,0.34,0.0,0.0,19,10,6,Jun,Tuesday,False,Monsoon,Evening,bhu_iesd,33.38,49.3,28.57,8.0,18.73,49.3,Good
2025-06-10 20:00:00,24.35,61.0,6.54,22.55,0.21,15.3,0.04,37.38,43.53,0.54,0.0,0.0,20,10,6,Jun,Tuesday,False,Monsoon,Evening,bhu_iesd,40.58,61.78,28.19,10.5,15.3,61.78,Satisfactory
2025-06-10 21:00:00,25.31,59.84,6.52,22.52,0.2,14.43,0.04,36.83,45.9,0.72,0.0,0.0,21,10,6,Jun,Tuesday,False,Monsoon,Night,bhu_iesd,42.18,60.64,28.15,10.0,14.43,60.64,Satisfactory
2025-06-10 22:00:00,23.83,56.59,6.61,22.18,0.19,11.76,0.04,35.92,48.8,0.64,0.0,0.0,22,10,6,Jun,Tuesday,False,Monsoon,Night,bhu_iesd,39.72,57.46,27.73,9.5,11.76,57.46,Satisfactory
2025-06-10 23:00:00,26.31,58.5,6.62,21.88,0.19,10.2,0.04,35.14,50.79,0.65,0.0,0.0,23,10,6,Jun,Tuesday,False,Monsoon,Night,bhu_iesd,43.85,59.33,27.35,9.5,10.2,59.33,Satisfactory
2025-06-11 00:00:00,25.56,53.66,6.54,21.72,0.2,7.72,0.04,34.41,52.56,0.48,0.0,0.0,0,11,6,Jun,Wednesday,False,Monsoon,Night,bhu_iesd,42.6,54.59,27.15,10.0,7.72,54.59,Satisfactory
2025-06-11 01:00:00,24.0,55.31,6.62,22.36,0.21,5.87,0.04,33.59,54.79,0.54,0.0,0.0,1,11,6,Jun,Wednesday,False,Monsoon,Night,bhu_iesd,40.0,56.2,27.95,10.5,5.87,56.2,Satisfactory
2025-06-11 02:00:00,23.73,57.63,6.66,22.88,0.19,5.07,0.04,32.91,56.7,0.5,0.0,0.0,2,11,6,Jun,Wednesday,False,Monsoon,Night,bhu_iesd,39.55,58.48,28.6,9.5,5.07,58.48,Satisfactory
2025-06-11 03:00:00,22.67,54.49,6.66,22.81,0.18,4.84,0.04,32.44,57.72,0.49,0.0,0.0,3,11,6,Jun,Wednesday,False,Monsoon,Night,bhu_iesd,37.78,55.4,28.51,9.0,4.84,55.4,Satisfactory
2025-06-11 04:00:00,23.88,61.27,6.66,22.47,0.19,4.89,0.04,31.91,59.49,0.39,0.0,0.0,4,11,6,Jun,Wednesday,False,Monsoon,Night,bhu_iesd,39.8,62.04,28.09,9.5,4.89,62.04,Satisfactory
2025-06-11 05:00:00,25.02,72.17,6.61,22.4,0.19,4.59,0.04,31.73,60.68,0.4,0.0,7.68,5,11,6,Jun,Wednesday,False,Monsoon,Morning,bhu_iesd,41.7,72.73,28.0,9.5,4.59,72.73,Satisfactory
2025-06-11 06:00:00,23.12,76.44,6.7,21.88,0.2,3.92,0.04,33.6,58.09,0.55,0.0,102.48,6,11,6,Jun,Wednesday,False,Monsoon,Morning,bhu_iesd,38.53,76.91,27.35,10.0,3.92,76.91,Satisfactory
2025-06-11 07:00:00,27.91,87.94,6.55,21.96,0.19,5.48,0.04,37.52,50.62,0.62,0.0,191.15,7,11,6,Jun,Wednesday,False,Monsoon,Morning,bhu_iesd,46.52,88.18,27.45,9.5,5.48,88.18,Satisfactory
2025-06-11 08:00:00,29.03,70.8,6.67,21.47,0.16,7.9,0.03,40.38,44.59,0.62,0.0,250.11,8,11,6,Jun,Wednesday,False,Monsoon,Morning,bhu_iesd,48.38,71.38,26.84,8.0,7.9,71.38,Satisfactory
2025-06-11 09:00:00,24.84,48.43,6.51,21.81,0.15,11.85,0.03,42.22,40.94,0.52,0.0,282.52,9,11,6,Jun,Wednesday,False,Monsoon,Morning,bhu_iesd,41.4,48.43,27.26,7.5,11.85,48.43,Good
2025-06-11 10:00:00,23.07,46.73,6.55,21.42,0.13,13.27,0.03,41.58,40.39,0.91,0.0,292.05,10,11,6,Jun,Wednesday,False,Monsoon,Morning,bhu_iesd,38.45,46.73,26.78,6.5,13.27,46.73,Good
2025-06-11 11:00:00,20.45,37.13,6.6,21.8,0.12,13.32,0.03,41.87,39.14,0.86,0.0,291.44,11,11,6,Jun,Wednesday,False,Monsoon,Morning,bhu_iesd,34.08,37.13,27.25,6.0,13.32,37.13,Good
2025-06-11 12:00:00,15.99,37.0,6.56,22.24,0.12,12.97,0.02,42.56,38.0,0.81,0.0,269.4,12,11,6,Jun,Wednesday,False,Monsoon,Afternoon,bhu_iesd,26.65,37.0,27.8,6.0,12.97,37.0,Good
2025-06-11 13:00:00,16.87,32.1,6.55,22.93,0.12,15.8,0.02,43.3,36.98,0.72,0.0,223.36,13,11,6,Jun,Wednesday,False,Monsoon,Afternoon,bhu_iesd,28.12,32.1,28.66,6.0,15.8,32.1,Good
2025-06-11 14:00:00,14.81,29.53,6.5,23.85,0.1,22.24,0.02,42.59,38.41,0.69,0.0,117.27,14,11,6,Jun,Wednesday,False,Monsoon,Afternoon,bhu_iesd,24.68,29.53,29.81,5.0,22.24,29.81,Good
2025-06-11 15:00:00,17.38,32.3,6.52,24.11,0.09,18.38,0.02,40.84,40.52,0.72,0.0,34.88,15,11,6,Jun,Wednesday,False,Monsoon,Afternoon,bhu_iesd,28.97,32.3,30.14,4.5,18.38,32.3,Good
2025-06-11 16:00:00,18.2,31.82,6.72,23.66,0.07,19.43,0.01,40.25,41.37,0.76,0.0,20.38,16,11,6,Jun,Wednesday,False,Monsoon,Afternoon,bhu_iesd,30.33,31.82,29.57,3.5,19.43,31.82,Good
2025-06-11 17:00:00,17.1,33.17,6.55,23.29,0.11,26.38,0.02,39.59,41.68,0.6,0.0,8.54,17,11,6,Jun,Wednesday,False,Monsoon,Evening,bhu_iesd,28.5,33.17,29.11,5.5,26.38,33.17,Good
2025-06-11 18:00:00,17.75,33.09,6.65,22.1,0.11,17.32,0.02,38.74,43.17,0.39,0.0,0.71,18,11,6,Jun,Wednesday,False,Monsoon,Evening,bhu_iesd,29.58,33.09,27.62,5.5,17.32,33.09,Good
2025-06-11 19:00:00,19.16,47.46,6.55,21.97,0.14,11.45,0.03,37.62,45.48,0.31,0.0,0.0,19,11,6,Jun,Wednesday,False,Monsoon,Evening,bhu_iesd,31.93,47.46,27.46,7.0,11.45,47.46,Good
2025-06-11 20:00:00,22.84,77.27,6.6,22.62,0.21,7.89,0.04,36.81,47.32,0.32,0.0,0.0,20,11,6,Jun,Wednesday,False,Monsoon,Evening,bhu_iesd,38.07,77.72,28.28,10.5,7.89,77.72,Satisfactory
2025-06-11 21:00:00,30.24,91.85,6.52,22.37,0.25,7.17,0.05,36.8,46.92,0.37,0.0,0.0,21,11,6,Jun,Wednesday,False,Monsoon,Night,bhu_iesd,51.39,92.01,27.96,12.5,7.17,92.01,Satisfactory
2025-06-11 22:00:00,25.25,75.99,6.64,21.65,0.24,7.52,0.05,36.31,49.68,0.52,0.0,0.0,22,11,6,Jun,Wednesday,False,Monsoon,Night,bhu_iesd,42.08,76.47,27.06,12.0,7.52,76.47,Satisfactory
2025-06-11 23:00:00,27.69,62.34,6.58,21.68,0.21,6.49,0.04,35.78,51.96,0.52,0.0,0.0,23,11,6,Jun,Wednesday,False,Monsoon,Night,bhu_iesd,46.15,63.09,27.1,10.5,6.49,63.09,Satisfactory
2025-06-12 00:00:00,23.58,58.43,6.62,21.84,0.2,6.52,0.04,35.15,53.92,0.72,0.0,0.0,0,12,6,Jun,Thursday,False,Monsoon,Night,bhu_iesd,39.3,59.26,27.3,10.0,6.52,59.26,Satisfactory
2025-06-12 01:00:00,24.26,62.92,6.54,22.02,0.17,5.29,0.04,34.16,56.96,0.44,0.0,0.0,1,12,6,Jun,Thursday,False,Monsoon,Night,bhu_iesd,40.43,63.66,27.52,8.5,5.29,63.66,Satisfactory
2025-06-12 02:00:00,24.68,58.5,6.6,21.59,0.17,3.81,0.04,33.32,59.6,0.33,0.0,0.0,2,12,6,Jun,Thursday,False,Monsoon,Night,bhu_iesd,41.13,59.33,26.99,8.5,3.81,59.33,Satisfactory
2025-06-12 03:00:00,25.09,52.15,6.61,21.7,0.16,3.46,0.03,32.86,61.18,0.33,0.0,0.0,3,12,6,Jun,Thursday,False,Monsoon,Night,bhu_iesd,41.82,53.11,27.12,8.0,3.46,53.11,Satisfactory
2025-06-12 04:00:00,27.87,59.76,6.64,21.48,0.18,2.97,0.04,32.47,62.4,0.32,0.0,0.0,4,12,6,Jun,Thursday,False,Monsoon,Night,bhu_iesd,46.45,60.56,26.85,9.0,2.97,60.56,Satisfactory
2025-06-12 05:00:00,23.47,53.04,6.62,21.01,0.15,2.44,0.03,32.23,63.92,0.3,0.0,6.8,5,12,6,Jun,Thursday,False,Monsoon,Morning,bhu_iesd,39.12,53.98,26.26,7.5,2.44,53.98,Satisfactory
2025-06-12 06:00:00,25.9,57.96,6.73,21.66,0.16,1.81,0.03,34.28,60.7,0.43,0.0,91.38,6,12,6,Jun,Thursday,False,Monsoon,Morning,bhu_iesd,43.17,58.8,27.07,8.0,1.81,58.8,Satisfactory
2025-06-12 07:00:00,27.56,65.62,6.68,21.75,0.17,2.91,0.03,38.27,52.13,0.58,0.0,186.62,7,12,6,Jun,Thursday,False,Monsoon,Morning,bhu_iesd,45.93,66.31,27.19,8.5,2.91,66.31,Satisfactory
2025-06-12 08:00:00,24.56,48.55,6.72,21.59,0.13,5.21,0.03,40.4,46.76,0.67,0.0,243.65,8,12,6,Jun,Thursday,False,Monsoon,Morning,bhu_iesd,40.93,48.55,26.99,6.5,5.21,48.55,Good
2025-06-12 09:00:00,17.53,30.72,6.64,20.98,0.12,5.72,0.02,41.47,42.92,0.94,0.0,279.23,9,12,6,Jun,Thursday,False,Monsoon,Morning,bhu_iesd,29.22,30.72,26.23,6.0,5.72,30.72,Good
2025-06-12 10:00:00,16.63,26.27,6.62,22.05,0.12,5.78,0.02,41.66,41.75,1.08,0.0,298.56,10,12,6,Jun,Thursday,False,Monsoon,Morning,bhu_iesd,27.72,26.27,27.56,6.0,5.78,27.72,Good
2025-06-12 11:00:00,14.8,29.47,6.67,23.51,0.11,7.83,0.02,42.46,40.0,0.8,0.03,269.77,11,12,6,Jun,Thursday,False,Monsoon,Morning,bhu_iesd,24.67,29.47,29.39,5.5,7.83,29.47,Good
2025-06-12 12:00:00,11.96,24.25,6.66,23.35,0.1,9.22,0.02,43.19,36.83,0.89,0.08,272.44,12,12,6,Jun,Thursday,False,Monsoon,Afternoon,bhu_iesd,19.93,24.25,29.19,5.0,9.22,29.19,Good
2025-06-12 13:00:00,10.31,23.58,6.55,22.84,0.08,9.41,0.02,43.24,35.1,0.58,0.0,136.23,13,12,6,Jun,Thursday,False,Monsoon,Afternoon,bhu_iesd,17.18,23.58,28.55,4.0,9.41,28.55,Good
2025-06-12 14:00:00,10.17,23.54,6.64,23.61,0.08,17.66,0.02,42.97,36.2,0.81,0.0,128.7,14,12,6,Jun,Thursday,False,Monsoon,Afternoon,bhu_iesd,16.95,23.54,29.51,4.0,17.66,29.51,Good
2025-06-12 15:00:00,11.655000000000001,,6.6,23.79,0.05,12.82,0.01,41.39,38.52,0.51,0.0,31.43,15,12,6,Jun,Thursday,False,Monsoon,Afternoon,bhu_iesd,19.43,,29.74,2.5,12.82,29.74,Good
2025-06-12 16:00:00,13.14,17.73,6.59,23.09,0.06,13.69,0.01,40.5,39.64,0.61,0.04,16.06,16,12,6,Jun,Thursday,False,Monsoon,Afternoon,bhu_iesd,21.9,17.73,28.86,3.0,13.69,28.86,Good
2025-06-12 17:00:00,8.48,17.06,6.62,22.48,0.08,22.05,0.01,39.96,39.84,0.6,0.0,7.64,17,12,6,Jun,Thursday,False,Monsoon,Evening,bhu_iesd,14.13,17.06,28.1,4.0,22.05,28.1,Good
2025-06-12 18:00:00,11.42,23.72,6.71,21.89,0.08,20.6,0.01,39.24,41.42,0.66,0.0,0.54,18,12,6,Jun,Thursday,False,Monsoon,Evening,bhu_iesd,19.03,23.72,27.36,4.0,20.6,27.36,Good
2025-06-12 19:00:00,17.04,35.77,6.7,21.58,0.14,13.65,0.03,38.45,43.88,0.63,0.0,0.0,19,12,6,Jun,Thursday,False,Monsoon,Evening,bhu_iesd,28.4,35.77,26.97,7.0,13.65,35.77,Good
2025-06-12 20:00:00,27.72,64.34,6.6,21.74,0.16,10.04,0.03,37.8,45.76,0.54,0.0,0.0,20,12,6,Jun,Thursday,False,Monsoon,Evening,bhu_iesd,46.2,65.05,27.17,8.0,10.04,65.05,Satisfactory
2025-06-12 21:00:00,24.2,58.27,6.58,21.66,0.17,6.92,0.03,37.08,47.86,0.65,0.0,0.0,21,12,6,Jun,Thursday,False,Monsoon,Night,bhu_iesd,40.33,59.1,27.07,8.5,6.92,59.1,Satisfactory
2025-06-12 22:00:00,20.2,49.76,6.65,21.64,0.15,5.76,0.03,36.51,49.64,0.66,0.0,0.0,22,12,6,Jun,Thursday,False,Monsoon,Night,bhu_iesd,33.67,49.76,27.05,7.5,5.76,49.76,Good
2025-06-12 23:00:00,17.53,43.71,6.58,21.37,0.15,6.46,0.03,35.89,51.33,0.81,0.0,0.0,23,12,6,Jun,Thursday,False,Monsoon,Night,bhu_iesd,29.22,43.71,26.71,7.5,6.46,43.71,Good
2025-06-13 00:00:00,16.16,56.96,6.71,21.09,0.14,6.54,0.03,35.34,52.94,0.67,0.0,0.0,0,13,6,Jun,Friday,False,Monsoon,Night,bhu_iesd,26.93,57.82,26.36,7.0,6.54,57.82,Satisfactory
2025-06-13 01:00:00,16.68,35.38,6.62,20.86,0.12,5.48,0.03,34.57,55.23,0.52,0.0,0.0,1,13,6,Jun,Friday,False,Monsoon,Night,bhu_iesd,27.8,35.38,26.07,6.0,5.48,35.38,Good
2025-06-13 02:00:00,16.61,38.19,6.7,21.06,0.13,4.83,0.03,33.93,57.09,0.43,0.0,0.0,2,13,6,Jun,Friday,False,Monsoon,Night,bhu_iesd,27.68,38.19,26.32,6.5,4.83,38.19,Good
2025-06-13 03:00:00,14.45,34.47,6.66,20.93,0.13,3.56,0.03,33.39,58.85,0.37,0.0,0.0,3,13,6,Jun,Friday,False,Monsoon,Night,bhu_iesd,24.08,34.47,26.16,6.5,3.56,34.47,Good
2025-06-13 04:00:00,14.83,32.56,6.71,21.18,0.12,3.19,0.02,32.75,61.0,0.34,0.0,0.0,4,13,6,Jun,Friday,False,Monsoon,Night,bhu_iesd,24.72,32.56,26.48,6.0,3.19,32.56,Good
2025-06-13 05:00:00,17.18,30.88,6.49,21.2,0.11,2.54,0.02,32.53,62.29,0.39,0.0,6.89,5,13,6,Jun,Friday,False,Monsoon,Morning,bhu_iesd,28.63,30.88,26.5,5.5,2.54,30.88,Good
2025-06-13 06:00:00,16.9,42.26,6.57,21.23,0.12,2.25,0.03,34.34,59.44,0.5,0.0,99.17,6,13,6,Jun,Friday,False,Monsoon,Morning,bhu_iesd,28.17,42.26,26.54,6.0,2.25,42.26,Good
2025-06-13 07:00:00,18.99,49.77,6.62,21.3,0.12,2.86,0.03,38.21,51.02,0.61,0.0,187.33,7,13,6,Jun,Friday,False,Monsoon,Morning,bhu_iesd,31.65,49.77,26.62,6.0,2.86,49.77,Good
2025-06-13 08:00:00,18.17,37.1,6.56,21.0,0.11,3.99,0.02,40.84,45.72,0.72,0.0,243.77,8,13,6,Jun,Friday,False,Monsoon,Morning,bhu_iesd,30.28,37.1,26.25,5.5,3.99,37.1,Good
2025-06-13 09:00:00,11.92,22.98,6.64,21.01,0.1,6.26,0.02,42.02,42.77,0.66,0.0,276.15,9,13,6,Jun,Friday,False,Monsoon,Morning,bhu_iesd,19.87,22.98,26.26,5.0,6.26,26.26,Good
2025-06-13 10:00:00,11.14,20.62,6.59,20.82,0.09,8.14,0.02,42.48,40.83,0.7,0.0,287.52,10,13,6,Jun,Friday,False,Monsoon,Morning,bhu_iesd,18.57,20.62,26.02,4.5,8.14,26.02,Good
2025-06-13 11:00:00,12.02,20.35,6.59,21.2,0.11,11.09,0.02,42.32,39.8,0.7,0.0,253.26,11,13,6,Jun,Friday,False,Monsoon,Morning,bhu_iesd,20.03,20.35,26.5,5.5,11.09,26.5,Good
2025-06-13 12:00:00,11.88,20.51,6.5,21.66,0.11,10.12,0.02,42.2,39.43,0.72,0.0,282.3,12,13,6,Jun,Friday,False,Monsoon,Afternoon,bhu_iesd,19.8,20.51,27.07,5.5,10.12,27.07,Good
2025-06-13 13:00:00,11.84,20.57,6.45,20.58,0.1,18.38,0.02,43.24,37.8,0.64,0.0,163.93,13,13,6,Jun,Friday,False,Monsoon,Afternoon,bhu_iesd,19.73,20.57,25.72,5.0,18.38,25.72,Good
2025-06-13 14:00:00,11.84,20.57,6.62,22.91,0.1,27.49,0.02,42.38,38.7,0.65,0.0,109.58,14,13,6,Jun,Friday,False,Monsoon,Afternoon,bhu_iesd,19.73,20.57,28.64,5.0,27.49,28.64,Good
2025-06-13 15:00:00,12.445,,6.68,22.86,0.1,19.67,0.02,41.02,40.97,0.59,0.0,45.86,15,13,6,Jun,Friday,False,Monsoon,Afternoon,bhu_iesd,20.74,,28.57,5.0,19.67,28.57,Good
2025-06-13 16:00:00,13.05,24.93,6.56,22.24,0.08,17.44,0.02,40.62,41.68,0.57,0.0,27.73,16,13,6,Jun,Friday,False,Monsoon,Afternoon,bhu_iesd,21.75,24.93,27.8,4.0,17.44,27.8,Good
2025-06-13 17:00:00,12.41,25.35,6.58,21.39,0.1,19.82,0.02,39.86,42.16,0.51,0.05,12.21,17,13,6,Jun,Friday,False,Monsoon,Evening,bhu_iesd,20.68,25.35,26.74,5.0,19.82,26.74,Good
2025-06-13 18:00:00,16.0,29.26,6.59,21.18,0.11,17.15,0.02,39.02,45.5,0.51,0.03,1.27,18,13,6,Jun,Friday,False,Monsoon,Evening,bhu_iesd,26.67,29.26,26.48,5.5,17.15,29.26,Good
2025-06-13 19:00:00,17.58,61.84,6.57,21.2,0.15,10.79,0.03,36.09,58.46,0.57,0.0,0.0,19,13,6,Jun,Friday,False,Monsoon,Evening,bhu_iesd,29.3,62.6,26.5,7.5,10.79,62.6,Satisfactory
2025-06-13 20:00:00,21.82,83.06,6.6,20.78,0.16,9.18,0.03,34.84,62.05,0.5,0.0,0.0,20,13,6,Jun,Friday,False,Monsoon,Evening,bhu_iesd,36.37,83.4,25.98,8.0,9.18,83.4,Satisfactory
2025-06-13 21:00:00,23.51,67.54,6.48,19.89,0.16,8.82,0.03,34.04,64.23,0.74,0.0,0.0,21,13,6,Jun,Friday,False,Monsoon,Night,bhu_iesd,39.18,68.19,24.86,8.0,8.82,68.19,Satisfactory
2025-06-13 22:00:00,18.97,57.31,6.58,20.43,0.16,7.63,0.03,33.49,66.78,0.48,0.0,0.0,22,13,6,Jun,Friday,False,Monsoon,Night,bhu_iesd,31.62,58.16,25.54,8.0,7.63,58.16,Satisfactory
2025-06-13 23:00:00,24.98,52.31,6.61,21.01,0.17,6.31,0.04,33.27,68.77,0.46,0.0,0.0,23,13,6,Jun,Friday,False,Monsoon,Night,bhu_iesd,41.63,53.26,26.26,8.5,6.31,53.26,Satisfactory
2025-06-14 00:00:00,28.0,51.98,6.59,21.1,0.15,5.01,0.03,32.9,70.41,0.43,0.0,0.0,0,14,6,Jun,Saturday,True,Monsoon,Night,bhu_iesd,46.67,52.94,26.38,7.5,5.01,52.94,Satisfactory
2025-06-14 01:00:00,28.22,52.49,6.77,20.77,0.15,3.79,0.03,32.49,72.26,0.39,0.0,0.0,1,14,6,Jun,Saturday,True,Monsoon,Night,bhu_iesd,47.03,53.44,25.96,7.5,3.79,53.44,Satisfactory
2025-06-14 02:00:00,25.32,51.68,6.49,20.59,0.14,3.74,0.03,32.19,73.78,0.47,0.0,0.0,2,14,6,Jun,Saturday,True,Monsoon,Night,bhu_iesd,42.2,52.65,25.74,7.0,3.74,52.65,Satisfactory
2025-06-14 03:00:00,28.26,48.12,6.56,20.29,0.15,3.28,0.03,31.89,75.33,0.44,0.0,0.0,3,14,6,Jun,Saturday,True,Monsoon,Night,bhu_iesd,47.1,48.12,25.36,7.5,3.28,48.12,Good
2025-06-14 04:00:00,33.65,51.93,6.61,19.99,0.16,2.57,0.03,31.74,76.59,0.44,0.0,0.0,4,14,6,Jun,Saturday,True,Monsoon,Night,bhu_iesd,56.96,52.89,24.99,8.0,2.57,56.96,Satisfactory
2025-06-14 05:00:00,37.94,55.32,6.73,20.26,0.16,2.52,0.03,32.03,75.78,0.6,0.0,1.91,5,14,6,Jun,Saturday,True,Monsoon,Morning,bhu_iesd,63.97,56.21,25.33,8.0,2.52,63.97,Satisfactory
2025-06-14 06:00:00,33.46,55.65,6.65,20.32,0.19,2.24,0.04,33.56,71.2,0.44,0.0,80.46,6,14,6,Jun,Saturday,True,Monsoon,Morning,bhu_iesd,56.65,56.54,25.4,9.5,2.24,56.65,Satisfactory
2025-06-14 07:00:00,34.38,57.61,6.64,20.26,0.19,2.93,0.04,37.91,59.02,0.38,0.0,160.14,7,14,6,Jun,Saturday,True,Monsoon,Morning,bhu_iesd,58.15,58.46,25.33,9.5,2.93,58.46,Satisfactory
2025-06-14 08:00:00,30.88,65.0,6.6,20.43,0.19,5.64,0.04,40.06,52.83,0.43,0.0,169.24,8,14,6,Jun,Saturday,True,Monsoon,Morning,bhu_iesd,52.44,65.7,25.54,9.5,5.64,65.7,Satisfactory
2025-06-14 09:00:00,25.82,58.43,6.68,20.56,0.18,9.73,0.04,43.24,45.51,0.44,0.0,266.88,9,14,6,Jun,Saturday,True,Monsoon,Morning,bhu_iesd,43.03,59.26,25.7,9.0,9.73,59.26,Satisfactory
2025-06-14 10:00:00,30.65,58.64,6.64,21.03,0.17,13.07,0.04,44.77,40.47,0.4,0.0,283.94,10,14,6,Jun,Saturday,True,Monsoon,Morning,bhu_iesd,52.06,59.47,26.29,8.5,13.07,59.47,Satisfactory
2025-06-14 11:00:00,22.29,53.74,6.7,21.28,0.14,15.76,0.03,44.97,37.65,0.38,0.0,286.82,11,14,6,Jun,Saturday,True,Monsoon,Morning,bhu_iesd,37.15,54.67,26.6,7.0,15.76,54.67,Satisfactory
2025-06-14 12:00:00,17.13,36.08,6.48,21.26,0.12,16.55,0.02,44.78,37.48,0.56,0.0,260.68,12,14,6,Jun,Saturday,True,Monsoon,Afternoon,bhu_iesd,28.55,36.08,26.58,6.0,16.55,36.08,Good
2025-06-14 13:00:00,19.51,36.44,6.56,21.2,0.12,17.32,0.02,45.67,35.75,0.42,0.0,227.0,13,14,6,Jun,Saturday,True,Monsoon,Afternoon,bhu_iesd,32.52,36.44,26.5,6.0,17.32,36.44,Good
2025-06-14 14:00:00,18.93,32.32,6.66,21.27,0.12,15.88,0.02,44.68,36.18,0.4,0.0,141.1,14,14,6,Jun,Saturday,True,Monsoon,Afternoon,bhu_iesd,31.55,32.32,26.59,6.0,15.88,32.32,Good
2025-06-14 15:00:00,18.52,63.04,6.58,21.49,0.1,20.5,0.02,42.65,39.52,0.36,0.0,36.39,15,14,6,Jun,Saturday,True,Monsoon,Afternoon,bhu_iesd,30.87,63.78,26.86,5.0,20.5,63.78,Satisfactory
